"date","Item","Element","Value"
2011-05-10,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",2.7
2011-05-10,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-2.2
2011-05-10,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-28.5
2011-05-10,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",-0.199999999999999
2011-05-10,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",0.6
2011-05-10,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-62.6
2011-05-10,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",-32.3
2011-05-10,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-62.2
2011-05-10,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",-24.4
2011-05-10,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",-24.4
2011-05-10,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-24.3
2011-05-10,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-13.1
2011-05-10,"EURO FX - CME","Smart money net position (% of OI)",-27.1
2011-05-10,"JAPANESE YEN - CME","Smart money net position (% of OI)",-16.8
2011-05-10,"MEXICAN PESO - CME","Smart money net position (% of OI)",-78
2011-05-10,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-36.8
2011-05-10,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-28
2011-05-10,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-58.9
2011-05-10,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",4
2011-05-10,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-24.9
2011-05-10,"SWISS FRANC - CME","Smart money net position (% of OI)",-37.1
2011-05-10,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",28.9
2011-05-10,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-11.7
2011-05-10,"VIX FUTURES - CBOE","Smart money net position (% of OI)",0.199999999999999
2011-05-10,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-2.8
2011-05-10,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",2.2
2011-05-10,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",28.4
2011-05-10,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",0.2
2011-05-10,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-0.799999999999996
2011-05-10,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",62.5
2011-05-10,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",32.4
2011-05-10,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",62.2
2011-05-10,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",24.5
2011-05-10,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",24.5
2011-05-10,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",24.2
2011-05-10,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",13.2
2011-05-10,"EURO FX - CME","Speculators net position (% of OI)",27.1
2011-05-10,"JAPANESE YEN - CME","Speculators net position (% of OI)",16.9
2011-05-10,"MEXICAN PESO - CME","Speculators net position (% of OI)",77.9
2011-05-10,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",37
2011-05-10,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",28.1
2011-05-10,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",58.8
2011-05-10,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",-4
2011-05-10,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",24.8
2011-05-10,"SWISS FRANC - CME","Speculators net position (% of OI)",37.1
2011-05-10,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",-28.9
2011-05-10,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",11.7
2011-05-10,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-0.0999999999999974
2011-05-17,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",2.4
2011-05-17,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-3.6
2011-05-17,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-30.1
2011-05-17,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",2.3
2011-05-17,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-2.8
2011-05-17,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-63.1
2011-05-17,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",-12.2
2011-05-17,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-53.2
2011-05-17,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",-22.4
2011-05-17,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",-8.3
2011-05-17,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-20.2
2011-05-17,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-12.3
2011-05-17,"EURO FX - CME","Smart money net position (% of OI)",-14.2
2011-05-17,"JAPANESE YEN - CME","Smart money net position (% of OI)",-18.1
2011-05-17,"MEXICAN PESO - CME","Smart money net position (% of OI)",-77
2011-05-17,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-29
2011-05-17,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-20.7
2011-05-17,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-54.7
2011-05-17,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",1.59999999999999
2011-05-17,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-23.1
2011-05-17,"SWISS FRANC - CME","Smart money net position (% of OI)",-39.9
2011-05-17,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",24.7
2011-05-17,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-11.4
2011-05-17,"VIX FUTURES - CBOE","Smart money net position (% of OI)",0
2011-05-17,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-2.4
2011-05-17,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",3.6
2011-05-17,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",30.2
2011-05-17,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",-2.3
2011-05-17,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",2.7
2011-05-17,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",63.2
2011-05-17,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",12.2
2011-05-17,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",53.2
2011-05-17,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",22.3
2011-05-17,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",8.3
2011-05-17,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",20.3
2011-05-17,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",12.1
2011-05-17,"EURO FX - CME","Speculators net position (% of OI)",14.3
2011-05-17,"JAPANESE YEN - CME","Speculators net position (% of OI)",18.3
2011-05-17,"MEXICAN PESO - CME","Speculators net position (% of OI)",77
2011-05-17,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",29.1
2011-05-17,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",20.7
2011-05-17,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",54.6
2011-05-17,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",-1.7
2011-05-17,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",23.2
2011-05-17,"SWISS FRANC - CME","Speculators net position (% of OI)",39.9
2011-05-17,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",-24.7
2011-05-17,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",11.5
2011-05-17,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-8.88178419700125e-16
2011-05-24,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",4
2011-05-24,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-4.3
2011-05-24,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-30.3
2011-05-24,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",3.6
2011-05-24,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-0.9
2011-05-24,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-63.8
2011-05-24,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",9.2
2011-05-24,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-48.5
2011-05-24,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",-21.9
2011-05-24,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",-7.6
2011-05-24,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-19.4
2011-05-24,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-10.7
2011-05-24,"EURO FX - CME","Smart money net position (% of OI)",-3.3
2011-05-24,"JAPANESE YEN - CME","Smart money net position (% of OI)",-17.6
2011-05-24,"MEXICAN PESO - CME","Smart money net position (% of OI)",-81.4
2011-05-24,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-25.6
2011-05-24,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-19
2011-05-24,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-58
2011-05-24,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",-0.5
2011-05-24,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-21.7
2011-05-24,"SWISS FRANC - CME","Smart money net position (% of OI)",-34.7
2011-05-24,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",21.7
2011-05-24,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-12.1
2011-05-24,"VIX FUTURES - CBOE","Smart money net position (% of OI)",3
2011-05-24,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-4
2011-05-24,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",4.3
2011-05-24,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",30.3
2011-05-24,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",-3.5
2011-05-24,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",0.900000000000004
2011-05-24,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",63.8
2011-05-24,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",-9.2
2011-05-24,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",48.4
2011-05-24,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",21.9
2011-05-24,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",7.6
2011-05-24,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",19.5
2011-05-24,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",10.8
2011-05-24,"EURO FX - CME","Speculators net position (% of OI)",3.5
2011-05-24,"JAPANESE YEN - CME","Speculators net position (% of OI)",17.6
2011-05-24,"MEXICAN PESO - CME","Speculators net position (% of OI)",81.5
2011-05-24,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",25.7
2011-05-24,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",19
2011-05-24,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",58
2011-05-24,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",0.600000000000001
2011-05-24,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",21.7
2011-05-24,"SWISS FRANC - CME","Speculators net position (% of OI)",34.7
2011-05-24,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",-21.7
2011-05-24,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",12.1
2011-05-24,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-3.2
2011-05-31,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",3.3
2011-05-31,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-5.5
2011-05-31,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-30.9
2011-05-31,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",6.6
2011-05-31,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-5.2
2011-05-31,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-68.5
2011-05-31,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",-4.8
2011-05-31,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-50.1
2011-05-31,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",-20.4
2011-05-31,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",-5.7
2011-05-31,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-22.9
2011-05-31,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-9.5
2011-05-31,"EURO FX - CME","Smart money net position (% of OI)",-4.3
2011-05-31,"JAPANESE YEN - CME","Smart money net position (% of OI)",-7.9
2011-05-31,"MEXICAN PESO - CME","Smart money net position (% of OI)",-81.4
2011-05-31,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-25.6
2011-05-31,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-19.7
2011-05-31,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-63.2
2011-05-31,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",-8.2
2011-05-31,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-21.2
2011-05-31,"SWISS FRANC - CME","Smart money net position (% of OI)",-38.9
2011-05-31,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",24
2011-05-31,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-12.3
2011-05-31,"VIX FUTURES - CBOE","Smart money net position (% of OI)",3.4
2011-05-31,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-3.1
2011-05-31,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",5.5
2011-05-31,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",31
2011-05-31,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",-6.6
2011-05-31,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",5.1
2011-05-31,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",68.5
2011-05-31,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",4.89999999999999
2011-05-31,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",50.2
2011-05-31,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",20.5
2011-05-31,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",5.6
2011-05-31,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",22.8
2011-05-31,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",9.5
2011-05-31,"EURO FX - CME","Speculators net position (% of OI)",4.4
2011-05-31,"JAPANESE YEN - CME","Speculators net position (% of OI)",7.9
2011-05-31,"MEXICAN PESO - CME","Speculators net position (% of OI)",81.4
2011-05-31,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",25.5
2011-05-31,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",19.6
2011-05-31,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",63.2
2011-05-31,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",8.1
2011-05-31,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",21
2011-05-31,"SWISS FRANC - CME","Speculators net position (% of OI)",38.9
2011-05-31,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",-24
2011-05-31,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",12.2
2011-05-31,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-3.3
2011-06-07,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",5.7
2011-06-07,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-6.4
2011-06-07,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-30.6
2011-06-07,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",8.7
2011-06-07,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-3.7
2011-06-07,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-61.3
2011-06-07,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",-6.4
2011-06-07,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-37.7
2011-06-07,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",-10.6
2011-06-07,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",10.8
2011-06-07,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-18.2
2011-06-07,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-10.8
2011-06-07,"EURO FX - CME","Smart money net position (% of OI)",-12.1
2011-06-07,"JAPANESE YEN - CME","Smart money net position (% of OI)",-21.4
2011-06-07,"MEXICAN PESO - CME","Smart money net position (% of OI)",-72.8
2011-06-07,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-15.3
2011-06-07,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-10.5
2011-06-07,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-55.4
2011-06-07,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",2.8
2011-06-07,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-19.1
2011-06-07,"SWISS FRANC - CME","Smart money net position (% of OI)",-31.4
2011-06-07,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",25.7
2011-06-07,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-12.9
2011-06-07,"VIX FUTURES - CBOE","Smart money net position (% of OI)",1.6
2011-06-07,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-5.6
2011-06-07,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",6.5
2011-06-07,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",30.5
2011-06-07,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",-8.7
2011-06-07,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",3.7
2011-06-07,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",61.2
2011-06-07,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",6.3
2011-06-07,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",37.8
